order_item_refund_id,refund_date,Refund_amount_usd,order_id,order_date,User_id,order_total,order_cogs,order_item_id,product_id,product_name,item_price,item_cost,is_primary_item,item_margin,refund_loss_margin,days_to_refund,Website_session_id,session_start,utm_source,utm_campaign,utm_content,device_type,http_referer
822,04-07-2014 05:57,49.99000168,16908,30-06-2014 07:57,234488,95.98000336,33.97999954,19235,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,4,274536,30-06-2014 07:38,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
849,12-07-2014 14:29,49.99000168,16921,30-06-2014 14:29,234722,49.99000168,19.48999977,19251,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,12,274825,30-06-2014 14:10,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
826,05-07-2014 00:06,45.99000168,16936,30-06-2014 18:06,234845,45.99000168,14.48999977,19268,3,The Birthday Sugar Panda,45.99,14.49,1,31.5,31.5,5,274976,30-06-2014 17:49,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
846,11-07-2014 23:36,49.99000168,16939,30-06-2014 18:36,234865,95.98000336,33.97999954,19272,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,11,275000,30-06-2014 18:26,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
854,14-07-2014 04:09,49.99000168,16944,30-06-2014 21:09,214580,49.99000168,19.48999977,19281,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,14,275074,30-06-2014 20:59,NULL,NULL,NULL,desktop,https://www.gsearch.com
823,04-07-2014 06:55,49.99000168,16971,01-07-2014 11:55,235206,109.9800034,41.97999954,19318,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,3,275406,01-07-2014 11:41,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
857,15-07-2014 19:26,45.99000168,16981,01-07-2014 15:26,235360,45.99000168,14.48999977,19332,3,The Birthday Sugar Panda,45.99,14.49,1,31.5,31.5,14,275584,01-07-2014 15:11,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
828,06-07-2014 02:38,49.99000168,16984,01-07-2014 16:38,235406,49.99000168,19.48999977,19335,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,5,275634,01-07-2014 16:24,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
836,07-07-2014 04:56,49.99000168,16985,01-07-2014 16:56,235413,49.99000168,19.48999977,19336,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,6,275643,01-07-2014 16:36,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
853,14-07-2014 01:41,49.99000168,16990,01-07-2014 17:41,235444,49.99000168,19.48999977,19342,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,13,275683,01-07-2014 17:31,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
859,16-07-2014 21:44,59.99000168,16994,01-07-2014 19:44,235511,109.9800034,41.97999954,19347,2,The Forever Love Bear,59.99,22.49,0,37.5,37.5,15,275771,01-07-2014 19:27,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
847,12-07-2014 00:17,59.99000168,17058,03-07-2014 12:17,236474,59.99000168,22.48999977,19433,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,9,276958,03-07-2014 12:02,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
850,12-07-2014 19:13,45.99000168,17070,03-07-2014 14:13,227193,95.98000336,33.97999954,19451,3,The Birthday Sugar Panda,45.99,14.49,0,31.5,31.5,9,277077,03-07-2014 14:02,NULL,NULL,NULL,desktop,NULL
841,09-07-2014 02:34,29.98999977,17127,04-07-2014 15:34,237162,79.98000336,28.97999954,19529,4,The Hudson River Mini bear,29.99,9.49,0,20.5,20.5,5,277799,04-07-2014 15:18,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
848,12-07-2014 07:42,49.99000168,17150,05-07-2014 12:42,192707,49.99000168,19.48999977,19558,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,7,278173,05-07-2014 12:31,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
845,11-07-2014 11:34,49.99000168,17189,06-07-2014 21:34,237847,49.99000168,19.48999977,19606,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,5,278647,06-07-2014 21:22,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
868,21-07-2014 21:47,49.99000168,17211,07-07-2014 11:47,238094,109.9800034,41.97999954,19635,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,14,278940,07-07-2014 11:34,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
870,22-07-2014 06:58,59.99000168,17236,07-07-2014 19:58,211331,59.99000168,22.48999977,19671,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,15,279300,07-07-2014 19:42,gsearch,brand,g_ad_2,mobile,https://www.gsearch.com
867,21-07-2014 04:57,45.99000168,17246,08-07-2014 05:57,238507,95.98000336,33.97999954,19684,3,The Birthday Sugar Panda,45.99,14.49,0,31.5,31.5,13,279439,08-07-2014 05:41,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
855,14-07-2014 11:37,49.99000168,17280,08-07-2014 22:37,213940,49.99000168,19.48999977,19728,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,6,280054,08-07-2014 22:18,NULL,NULL,NULL,desktop,https://www.gsearch.com
878,24-07-2014 19:48,59.99000168,17330,10-07-2014 02:48,212913,59.99000168,22.48999977,19797,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,14,280895,10-07-2014 02:37,NULL,NULL,NULL,desktop,NULL
872,23-07-2014 06:48,49.99000168,17340,10-07-2014 09:48,239799,49.99000168,19.48999977,19811,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,13,281020,10-07-2014 09:30,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
856,14-07-2014 20:51,49.99000168,17349,10-07-2014 13:51,239963,49.99000168,19.48999977,19822,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,4,281218,10-07-2014 13:34,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
864,19-07-2014 09:33,59.99000168,17355,10-07-2014 14:33,239997,59.99000168,22.48999977,19831,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,9,281258,10-07-2014 14:18,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
880,25-07-2014 20:25,49.99000168,17368,10-07-2014 17:25,240093,49.99000168,19.48999977,19848,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,15,281379,10-07-2014 17:07,NULL,NULL,NULL,mobile,NULL
858,16-07-2014 04:20,49.99000168,17375,10-07-2014 23:20,240219,49.99000168,19.48999977,19858,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,6,281551,10-07-2014 23:02,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
862,18-07-2014 00:05,29.98999977,17381,11-07-2014 09:05,240359,79.98000336,28.97999954,19866,4,The Hudson River Mini bear,29.99,9.49,0,20.5,20.5,7,281720,11-07-2014 08:51,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
884,28-07-2014 00:37,49.99000168,17418,12-07-2014 11:37,240923,109.9800034,41.97999954,19919,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,16,282393,12-07-2014 11:24,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
882,26-07-2014 22:01,49.99000168,17430,13-07-2014 02:01,221466,49.99000168,19.48999977,19933,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,13,282621,13-07-2014 01:48,NULL,NULL,NULL,desktop,NULL
866,19-07-2014 21:00,49.99000168,17437,13-07-2014 08:00,241140,95.98000336,33.97999954,19942,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,6,282665,13-07-2014 07:48,bsearch,brand,b_ad_2,mobile,https://www.bsearch.com
861,17-07-2014 13:25,49.99000168,17467,14-07-2014 08:25,221260,49.99000168,19.48999977,19981,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,3,283039,14-07-2014 08:10,NULL,NULL,NULL,desktop,NULL
871,23-07-2014 05:12,59.99000168,17498,14-07-2014 19:12,223296,59.99000168,22.48999977,20022,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,9,283477,14-07-2014 19:00,NULL,NULL,NULL,desktop,NULL
860,17-07-2014 08:28,49.99000168,17508,14-07-2014 22:28,241854,95.98000336,33.97999954,20036,1,The Original Mr. Fuzzy,49.99,19.49,0,30.5,30.5,3,283550,14-07-2014 22:14,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
885,28-07-2014 11:48,45.99000168,17530,15-07-2014 12:48,193955,45.99000168,14.48999977,20070,3,The Birthday Sugar Panda,45.99,14.49,1,31.5,31.5,13,283869,15-07-2014 12:34,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
889,29-07-2014 03:12,49.99000168,17547,15-07-2014 16:12,227698,79.98000336,28.97999954,20092,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,14,284030,15-07-2014 15:57,NULL,NULL,NULL,desktop,https://www.gsearch.com
886,28-07-2014 18:37,49.99000168,17564,16-07-2014 09:37,232734,49.99000168,19.48999977,20116,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,12,284442,16-07-2014 09:27,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
869,21-07-2014 23:16,49.99000168,17573,16-07-2014 12:16,242676,79.98000336,28.97999954,20129,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,5,284577,16-07-2014 12:07,NULL,NULL,NULL,desktop,NULL
863,18-07-2014 17:34,49.99000168,17575,16-07-2014 12:34,242685,109.9800034,41.97999954,20132,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,2,284587,16-07-2014 12:18,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
873,23-07-2014 10:04,45.99000168,17596,16-07-2014 20:04,242961,75.98000336,23.97999954,20160,3,The Birthday Sugar Panda,45.99,14.49,1,31.5,31.5,7,284944,16-07-2014 19:48,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
883,27-07-2014 11:36,49.99000168,17603,17-07-2014 01:36,240408,95.98000336,33.97999954,20171,1,The Original Mr. Fuzzy,49.99,19.49,0,30.5,30.5,10,285057,17-07-2014 01:20,NULL,NULL,NULL,desktop,https://www.gsearch.com
865,19-07-2014 15:34,49.99000168,17614,17-07-2014 10:34,232722,49.99000168,19.48999977,20189,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,2,285246,17-07-2014 10:25,NULL,NULL,NULL,desktop,NULL
874,23-07-2014 13:48,49.99000168,17630,17-07-2014 15:48,243389,49.99000168,19.48999977,20210,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,6,285466,17-07-2014 15:30,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
879,25-07-2014 14:12,29.98999977,17674,18-07-2014 16:12,243970,79.98000336,28.97999954,20262,4,The Hudson River Mini bear,29.99,9.49,0,20.5,20.5,7,286196,18-07-2014 15:58,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
896,02-08-2014 16:01,59.99000168,17685,18-07-2014 19:01,244039,109.9800034,41.97999954,20276,2,The Forever Love Bear,59.99,22.49,0,37.5,37.5,15,286286,18-07-2014 18:43,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
887,28-07-2014 19:26,49.99000168,17693,19-07-2014 05:26,244169,49.99000168,19.48999977,20288,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,9,286438,19-07-2014 05:08,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
900,04-08-2014 15:17,45.99000168,17714,20-07-2014 09:17,244487,95.98000336,33.97999954,20316,3,The Birthday Sugar Panda,45.99,14.49,0,31.5,31.5,15,286823,20-07-2014 09:01,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
877,24-07-2014 14:37,49.99000168,17730,21-07-2014 01:37,235351,49.99000168,19.48999977,20339,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,3,287109,21-07-2014 01:17,NULL,NULL,NULL,desktop,https://www.bsearch.com
893,02-08-2014 04:13,45.99000168,17733,21-07-2014 04:13,244759,45.99000168,14.48999977,20342,3,The Birthday Sugar Panda,45.99,14.49,1,31.5,31.5,12,287156,21-07-2014 03:55,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
881,26-07-2014 17:17,49.99000168,17743,21-07-2014 11:17,244891,49.99000168,19.48999977,20355,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,5,287318,21-07-2014 11:04,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
875,23-07-2014 23:07,45.99000168,17755,21-07-2014 15:07,245045,105.9800034,36.97999954,20371,3,The Birthday Sugar Panda,45.99,14.49,0,31.5,31.5,2,287506,21-07-2014 14:47,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
890,29-07-2014 13:26,49.99000168,17757,21-07-2014 15:26,245063,49.99000168,19.48999977,20374,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,8,287527,21-07-2014 15:12,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
876,24-07-2014 07:20,49.99000168,17761,21-07-2014 16:20,245094,49.99000168,19.48999977,20380,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,3,287569,21-07-2014 16:06,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
903,06-08-2014 06:30,29.98999977,17776,21-07-2014 21:30,239291,79.98000336,28.97999954,20398,4,The Hudson River Mini bear,29.99,9.49,0,20.5,20.5,16,287745,21-07-2014 21:13,NULL,NULL,NULL,desktop,NULL
894,02-08-2014 06:45,59.99000168,17796,22-07-2014 08:45,245406,105.9800034,36.97999954,20425,2,The Forever Love Bear,59.99,22.49,0,37.5,37.5,11,287951,22-07-2014 08:30,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
888,29-07-2014 00:41,49.99000168,17805,22-07-2014 11:41,245491,49.99000168,19.48999977,20439,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,7,288067,22-07-2014 11:26,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
898,03-08-2014 17:08,59.99000168,17829,22-07-2014 18:08,245753,59.99000168,22.48999977,20469,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,12,288384,22-07-2014 17:52,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
895,02-08-2014 15:13,49.99000168,17855,23-07-2014 09:13,246024,49.99000168,19.48999977,20506,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,288698,23-07-2014 09:00,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
904,06-08-2014 21:16,49.99000168,17926,24-07-2014 16:16,246912,95.98000336,33.97999954,20607,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,13,289779,24-07-2014 15:59,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
891,30-07-2014 05:50,45.99000168,17934,24-07-2014 19:50,237928,95.98000336,33.97999954,20620,3,The Birthday Sugar Panda,45.99,14.49,0,31.5,31.5,6,289934,24-07-2014 19:33,NULL,NULL,NULL,desktop,NULL
905,07-08-2014 06:08,49.99000168,17935,24-07-2014 20:08,216956,49.99000168,19.48999977,20621,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,14,289941,24-07-2014 19:58,NULL,NULL,NULL,desktop,NULL
892,01-08-2014 08:10,49.99000168,17954,25-07-2014 10:10,247243,49.99000168,19.48999977,20645,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,7,290201,25-07-2014 09:59,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
897,02-08-2014 23:55,49.99000168,18022,27-07-2014 17:55,248031,79.98000336,28.97999954,20740,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,6,291182,27-07-2014 17:36,NULL,NULL,NULL,desktop,NULL
902,06-08-2014 02:16,45.99000168,18046,28-07-2014 12:16,242681,75.98000336,23.97999954,20773,3,The Birthday Sugar Panda,45.99,14.49,1,31.5,31.5,9,291573,28-07-2014 12:03,NULL,NULL,NULL,desktop,NULL
901,05-08-2014 16:23,49.99000168,18051,28-07-2014 13:23,248409,49.99000168,19.48999977,20779,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,8,291636,28-07-2014 13:13,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
910,11-08-2014 18:50,49.99000168,18124,29-07-2014 21:50,249234,49.99000168,19.48999977,20876,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,13,292680,29-07-2014 21:36,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
908,10-08-2014 10:04,49.99000168,18192,31-07-2014 11:04,234160,49.99000168,19.48999977,20973,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,293673,31-07-2014 10:48,NULL,NULL,NULL,mobile,https://www.gsearch.com
907,09-08-2014 20:04,49.99000168,18205,31-07-2014 14:04,250171,49.99000168,19.48999977,20990,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,9,293823,31-07-2014 13:49,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
920,14-08-2014 23:04,45.99000168,18206,31-07-2014 14:04,250170,105.9800034,36.97999954,20991,3,The Birthday Sugar Panda,45.99,14.49,1,31.5,31.5,14,293822,31-07-2014 13:48,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
919,14-08-2014 21:53,49.99000168,18219,31-07-2014 17:53,250317,49.99000168,19.48999977,21011,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,14,294005,31-07-2014 17:35,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
913,12-08-2014 08:38,49.99000168,18222,31-07-2014 18:38,250337,49.99000168,19.48999977,21014,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,12,294032,31-07-2014 18:19,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
918,14-08-2014 08:17,49.99000168,18230,31-07-2014 21:17,250405,49.99000168,19.48999977,21025,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,14,294123,31-07-2014 21:01,NULL,NULL,NULL,mobile,NULL
899,04-08-2014 02:54,49.99000168,18259,01-08-2014 13:54,250738,49.99000168,19.48999977,21063,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,3,294520,01-08-2014 13:43,gsearch,nonbrand,g_ad_1,mobile,https://www.gsearch.com
916,14-08-2014 02:05,59.99000168,18274,01-08-2014 19:05,250930,59.99000168,22.48999977,21084,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,13,294750,01-08-2014 18:52,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
912,12-08-2014 03:31,49.99000168,18287,02-08-2014 05:31,224909,49.99000168,19.48999977,21103,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,294892,02-08-2014 05:16,NULL,NULL,NULL,desktop,NULL
917,14-08-2014 02:46,45.99000168,18319,03-08-2014 10:46,251349,95.98000336,33.97999954,21143,3,The Birthday Sugar Panda,45.99,14.49,1,31.5,31.5,11,295275,03-08-2014 10:33,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
911,12-08-2014 03:12,49.99000168,18364,04-08-2014 11:12,251693,49.99000168,19.48999977,21205,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,8,295704,04-08-2014 10:56,NULL,NULL,NULL,mobile,https://www.gsearch.com
906,08-08-2014 22:42,45.99000168,18376,04-08-2014 14:42,251814,75.98000336,23.97999954,21221,3,The Birthday Sugar Panda,45.99,14.49,1,31.5,31.5,4,295859,04-08-2014 14:26,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
922,15-08-2014 04:53,49.99000168,18377,04-08-2014 14:53,232676,49.99000168,19.48999977,21223,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,11,295871,04-08-2014 14:43,NULL,NULL,NULL,desktop,NULL
921,15-08-2014 03:49,49.99000168,18402,05-08-2014 05:49,252133,49.99000168,19.48999977,21254,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,296258,05-08-2014 05:32,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
930,21-08-2014 09:33,49.99000168,18419,05-08-2014 11:33,226310,79.98000336,28.97999954,21276,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,16,296418,05-08-2014 11:19,bsearch,brand,b_ad_2,desktop,https://www.bsearch.com
909,11-08-2014 12:49,45.99000168,18438,05-08-2014 18:49,252527,45.99000168,14.48999977,21303,3,The Birthday Sugar Panda,45.99,14.49,1,31.5,31.5,6,296732,05-08-2014 18:34,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
915,12-08-2014 19:19,49.99000168,18441,05-08-2014 19:19,252540,49.99000168,19.48999977,21306,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,7,296746,05-08-2014 19:01,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
931,21-08-2014 22:03,49.99000168,18451,06-08-2014 03:03,252666,95.98000336,33.97999954,21319,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,15,296899,06-08-2014 02:45,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
927,20-08-2014 09:20,49.99000168,18470,06-08-2014 12:20,223803,79.98000336,28.97999954,21345,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,14,297167,06-08-2014 12:09,NULL,NULL,NULL,desktop,https://www.bsearch.com
914,12-08-2014 11:49,45.99000168,18472,06-08-2014 12:49,252896,95.98000336,33.97999954,21349,3,The Birthday Sugar Panda,45.99,14.49,0,31.5,31.5,6,297189,06-08-2014 12:34,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
929,20-08-2014 20:03,45.99000168,18478,06-08-2014 14:03,252954,95.98000336,33.97999954,21356,3,The Birthday Sugar Panda,45.99,14.49,0,31.5,31.5,14,297260,06-08-2014 13:57,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
924,16-08-2014 21:52,45.99000168,18529,07-08-2014 13:52,253537,45.99000168,14.48999977,21421,3,The Birthday Sugar Panda,45.99,14.49,1,31.5,31.5,9,297975,07-08-2014 13:38,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
936,23-08-2014 10:59,45.99000168,18530,07-08-2014 13:59,253548,95.98000336,33.97999954,21423,3,The Birthday Sugar Panda,45.99,14.49,0,31.5,31.5,16,297988,07-08-2014 13:49,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
923,15-08-2014 23:29,49.99000168,18592,08-08-2014 14:29,254162,79.98000336,28.97999954,21507,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,7,298762,08-08-2014 14:15,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
957,26-08-2014 20:07,59.99000168,18657,11-08-2014 12:07,255092,89.98000336,31.97999954,21592,2,The Forever Love Bear,59.99,22.49,1,37.5,37.5,15,299911,11-08-2014 11:48,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
932,22-08-2014 17:34,49.99000168,18690,12-08-2014 04:34,228890,79.98000336,28.97999954,21639,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,10,300372,12-08-2014 04:20,NULL,NULL,NULL,desktop,https://www.gsearch.com
926,17-08-2014 13:01,49.99000168,18743,12-08-2014 22:01,213740,79.98000336,28.97999954,21714,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,5,300983,12-08-2014 21:43,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
925,16-08-2014 22:57,49.99000168,18767,13-08-2014 11:57,256194,79.98000336,28.97999954,21744,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,3,301301,13-08-2014 11:38,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
964,29-08-2014 13:57,45.99000168,18805,14-08-2014 02:57,256639,75.98000336,23.97999954,21794,3,The Birthday Sugar Panda,45.99,14.49,1,31.5,31.5,15,301840,14-08-2014 02:38,NULL,NULL,NULL,desktop,NULL
938,23-08-2014 16:59,45.99000168,18830,14-08-2014 17:59,257042,95.98000336,33.97999954,21829,3,The Birthday Sugar Panda,45.99,14.49,0,31.5,31.5,9,302347,14-08-2014 17:44,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
951,25-08-2014 06:58,49.99000168,18839,14-08-2014 20:58,257108,95.98000336,33.97999954,21841,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,11,302434,14-08-2014 20:42,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
942,24-08-2014 05:00,45.99000168,18849,15-08-2014 01:00,257189,95.98000336,33.97999954,21855,3,The Birthday Sugar Panda,45.99,14.49,0,31.5,31.5,9,302536,15-08-2014 00:49,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
958,27-08-2014 22:20,49.99000168,18866,15-08-2014 09:20,257292,49.99000168,19.48999977,21876,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,12,302667,15-08-2014 08:58,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
928,20-08-2014 16:09,49.99000168,18871,15-08-2014 10:09,257322,49.99000168,19.48999977,21882,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,5,302709,15-08-2014 09:51,NULL,NULL,NULL,desktop,NULL
970,30-08-2014 04:08,49.99000168,18876,15-08-2014 11:08,247201,95.98000336,33.97999954,21887,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,15,302749,15-08-2014 10:52,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
960,29-08-2014 04:11,49.99000168,18877,15-08-2014 11:11,247618,49.99000168,19.48999977,21889,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,14,302756,15-08-2014 10:55,gsearch,brand,g_ad_2,desktop,https://www.gsearch.com
947,24-08-2014 21:29,45.99000168,18915,16-08-2014 09:29,257773,45.99000168,14.48999977,21939,3,The Birthday Sugar Panda,45.99,14.49,1,31.5,31.5,8,303296,16-08-2014 09:15,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
977,31-08-2014 05:36,49.99000168,18951,17-08-2014 21:36,258220,49.99000168,19.48999977,21988,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,14,303831,17-08-2014 21:20,gsearch,nonbrand,g_ad_1,desktop,https://www.gsearch.com
967,29-08-2014 19:20,49.99000168,19005,18-08-2014 17:20,258718,95.98000336,33.97999954,22068,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,11,304434,18-08-2014 17:07,NULL,NULL,NULL,desktop,https://www.gsearch.com
986,01-09-2014 13:40,49.99000168,19018,19-08-2014 01:40,258904,49.99000168,19.48999977,22087,1,The Original Mr. Fuzzy,49.99,19.49,1,30.5,30.5,13,304657,19-08-2014 01:27,NULL,NULL,NULL,desktop,https://www.gsearch.com
939,23-08-2014 18:23,49.99000168,19032,19-08-2014 11:23,259081,95.98000336,33.97999954,22107,1,The Original Mr. Fuzzy,49.99,19.49,0,30.5,30.5,4,304878,19-08-2014 11:02,bsearch,nonbrand,b_ad_1,desktop,https://www.bsearch.com
